payment_id,order_id,payment_type,installments,amount
PAY-013340,ORD-013022,credit_card,3,5119.56
PAY-013341,ORD-014640,voucher,1,7805.13
PAY-013342,ORD-011810,credit_card,7,4777.72
PAY-013343,ORD-009717,credit_card,2,2137.66
PAY-013344,ORD-003915,debit_card,1,3969.89
PAY-013345,ORD-011915,boleto,1,2645.13
PAY-013346,ORD-008875,debit_card,1,7106.52
PAY-013347,ORD-003261,boleto,1,6220.07
PAY-013348,ORD-010014,debit_card,1,2689.1
PAY-013349,ORD-002982,boleto,1,2913.52
PAY-013350,ORD-005076,debit_card,1,2112.54
PAY-013351,ORD-010888,debit_card,1,1922.6
PAY-013352,ORD-003311,credit_card,5,5655.88
PAY-013353,ORD-009689,debit_card,1,5513.22
PAY-013354,ORD-001670,voucher,1,1155.42
PAY-013355,ORD-013073,credit_card,1,2541.65
PAY-013356,ORD-011447,debit_card,1,7814.99
PAY-013357,ORD-001133,debit_card,1,5697.35
PAY-013358,ORD-007325,debit_card,1,3641.92
PAY-013359,ORD-000120,debit_card,1,5169.92
PAY-013360,ORD-008097,debit_card,1,1590.14
PAY-013361,ORD-005405,debit_card,1,3833.64
PAY-013362,ORD-001378,voucher,1,2415.51
PAY-013363,ORD-014557,voucher,1,520.38
PAY-013364,ORD-003148,debit_card,1,1903.49
PAY-013365,ORD-014272,boleto,1,5977.29
PAY-013366,ORD-002056,credit_card,6,7670.43
PAY-013367,ORD-006073,boleto,1,3804.45
PAY-013368,ORD-002557,credit_card,3,804.87
PAY-013369,ORD-008334,boleto,1,1591.5
PAY-013370,ORD-012276,voucher,1,700.85
PAY-013371,ORD-013819,voucher,1,6285.17
PAY-013372,ORD-007941,debit_card,1,47.11
PAY-013373,ORD-004779,boleto,1,3689.53
PAY-013374,ORD-000848,debit_card,1,3438.67
PAY-013375,ORD-009660,voucher,1,5386.88
PAY-013376,ORD-001792,voucher,1,2426.98
PAY-013377,ORD-006719,voucher,1,7618.09
PAY-013378,ORD-001815,voucher,1,4432.33
PAY-013379,ORD-002681,credit_card,3,7190.43
PAY-013380,ORD-001115,credit_card,3,2487.29
PAY-013381,ORD-001047,debit_card,1,1084.28
PAY-013382,ORD-013603,boleto,1,407.04
PAY-013383,ORD-011453,credit_card,9,693.26
PAY-013384,ORD-004006,voucher,1,7547.77
PAY-013385,ORD-014377,credit_card,4,5842.6
PAY-013386,ORD-008305,credit_card,7,3177.27
PAY-013387,ORD-004981,voucher,1,5646.59
PAY-013388,ORD-005975,boleto,1,643.61
PAY-013389,ORD-008873,boleto,1,6879.77
PAY-013390,ORD-005613,debit_card,1,3999.99
PAY-013391,ORD-011619,boleto,,7326.79
PAY-013392,ORD-013514,voucher,1,142.86
PAY-013393,ORD-010570,credit_card,8,618.95
PAY-013394,ORD-004639,voucher,,7415.18
PAY-013395,ORD-012580,debit_card,1,4587.03
PAY-013396,ORD-008805,PIX,9,4630.72
PAY-013397,ORD-011452,credit_card,7,891.48
PAY-013398,ORD-009723,boleto,1,2029.31
PAY-013399,ORD-014648,debit_card,1,6681.3
PAY-013400,ORD-001634,voucher,1,7984.27
PAY-013401,ORD-000746,credit_card,11,7539.42
PAY-013402,ORD-004188,credit_card,3,3031.08
PAY-013403,ORD-011696,voucher,1,33.03
PAY-013404,ORD-004691,debit_card,1,3001.61
PAY-013405,ORD-002914,voucher,1,6930.45
PAY-013406,ORD-005999,boleto,1,6120.64
PAY-013407,ORD-008093,credit_card,11,6305.55
PAY-013408,ORD-004731,credit_card,9,6646.15
PAY-013409,ORD-002283,boleto,1,3987.84
PAY-013410,ORD-014096,debit_card,1,2825.66
PAY-013411,ORD-012823,boleto,1,5165.49
PAY-013412,ORD-004877,credit_card,11,6229.64
PAY-013413,ORD-010375,credit_card,7,5719.62
PAY-013414,ORD-012574,voucher,1,3403.43
PAY-013415,ORD-011404,voucher,1,6722.15
PAY-013416,ORD-000446,boleto,1,4522.54
PAY-013417,ORD-003295,voucher,1,3487.75
PAY-013418,ORD-003860,boleto,1,5412.83
PAY-013419,ORD-014059,debit_card,1,2808.7
PAY-013420,ORD-005359,voucher,1,3306.87
PAY-013421,ORD-012639,cash,1,2606.08
PAY-013422,ORD-002458,boleto,1,349.9
PAY-013423,ORD-012524,credit_card,7,5120.89
PAY-013424,ORD-001194,voucher,1,1365.29
PAY-013425,ORD-007635,debit_card,1,4250.82
PAY-013426,ORD-014972,boleto,1,460.01
PAY-013427,ORD-011196,boleto,1,6423.58
PAY-013428,ORD-006331,boleto,1,4990.74
PAY-013429,ORD-003637,voucher,1,265.15
PAY-013430,ORD-004468,debit_card,1,2067.73
PAY-013431,ORD-013435,credit_card,6,7291.32
PAY-013432,ORD-000694,boleto,1,1441.39
PAY-013433,ORD-000848,credit_card,2,3456.29
PAY-013434,ORD-008551,voucher,1,2535.92
PAY-013435,ORD-002672,voucher,1,3083.52
PAY-013436,ORD-012530,debit_card,1,4015.99
PAY-013437,ORD-001225,boleto,1,614.1
PAY-013438,ORD-007923,voucher,1,7641.01
PAY-013439,ORD-002809,boleto,1,5380.76
PAY-013440,ORD-012808,boleto,1,7686.98
PAY-013441,ORD-012722,debit_card,1,1013.99
PAY-013442,ORD-002627,voucher,1,2100.58
PAY-013443,ORD-010243,boleto,1,2166.43
PAY-013444,ORD-012268,boleto,1,2119.36
PAY-013445,ORD-002534,voucher,1,7718.71
PAY-013446,ORD-010256,credit_card,3,7720.19
PAY-013447,ORD-006614,boleto,1,7032.14
PAY-013448,ORD-010195,voucher,1,5721.37
PAY-013449,ORD-008896,boleto,1,2501.95
PAY-013450,ORD-010910,boleto,1,4047.14
PAY-013451,ORD-003284,debit_card,1,7705.15
PAY-013452,ORD-013350,credit_card,3,4501.04
PAY-013453,ORD-009101,boleto,1,1873.52
PAY-013454,ORD-004962,credit_card,7,6846.44
PAY-013455,ORD-012137,credit_card,4,2320.57
PAY-013456,ORD-009349,credit_card,4,6893.78
PAY-013457,ORD-014716,credit_card,1,3306.31
PAY-013458,ORD-001912,voucher,1,3552.09
PAY-013459,ORD-011274,voucher,1,7618.89
PAY-013460,ORD-002926,debit_card,1,821.36
PAY-013461,ORD-014315,,1,5062.66
PAY-013462,ORD-004284,debit_card,1,7628.29
PAY-013463,ORD-011037,boleto,1,5674.55
PAY-013464,ORD-007011,boleto,1,5337.89
PAY-013465,ORD-004518,debit_card,1,5422.11
PAY-013466,ORD-013773,debit_card,1,1257.76
PAY-013467,ORD-000931,credit_card,1,2724.73
PAY-013468,ORD-013810,boleto,1,6524.21
PAY-013469,ORD-009308,boleto,1,2905.75
PAY-013470,ORD-012041,debit_card,1,3085.12
PAY-013471,ORD-014078,boleto,1,7352.78
PAY-013472,ORD-006529,boleto,1,3082.87
PAY-013473,ORD-002299,boleto,1,6538.34
PAY-013474,ORD-010987,bitcoin,1,7481.23
PAY-013475,ORD-011301,debit_card,1,5203.88
PAY-013476,ORD-005745,voucher,1,1728.77
PAY-013477,ORD-005429,boleto,1,7877.75
PAY-013478,ORD-010801,debit_card,1,4488.52
PAY-013479,ORD-004645,voucher,1,4866.43
PAY-013480,ORD-012649,boleto,1,7283.91
PAY-013481,ORD-003706,debit_card,1,5068.49
PAY-013482,ORD-005087,boleto,1,4488.54
PAY-013483,ORD-008856,debit_card,1,7894.38
PAY-013484,ORD-014695,credit_card,5,746.29
PAY-013485,ORD-006306,boleto,1,4246.26
PAY-013486,ORD-008291,boleto,1,846.97
PAY-013487,ORD-003221,boleto,1,2735.03
PAY-013488,ORD-005655,voucher,1,3136.42
PAY-013489,ORD-001272,boleto,1,5524.92
PAY-013490,ORD-007699,credit_card,12,6122.93
PAY-013491,ORD-009284,credit_card,11,5230.27
PAY-013492,ORD-001472,debit_card,1,5444.22
PAY-013493,ORD-006747,credit_card,10,4794.94
PAY-013494,ORD-013900,boleto,1,831.96
PAY-013495,ORD-007575,credit_card,1,6796.08
PAY-013496,ORD-014633,credit_card,12,2469.18
PAY-013497,ORD-014552,boleto,1,5467.91
PAY-013498,ORD-011782,PIX,1,3759.2
PAY-013499,ORD-014002,debit_card,1,7930.56
PAY-013500,ORD-014735,boleto,1,6512.11
PAY-013501,ORD-001238,voucher,1,4392.16
PAY-013502,ORD-008565,boleto,1,4486.3
PAY-013503,ORD-000715,credit_card,8,4795.17
PAY-013504,ORD-000585,credit_card,9,6757.78
PAY-013505,ORD-000410,voucher,1,218.26
PAY-013506,ORD-001747,debit_card,1,3142.27
PAY-013507,ORD-007407,boleto,1,5991.58
PAY-013508,ORD-000678,boleto,1,475.43
PAY-013509,ORD-012265,debit_card,1,7311.26
PAY-013510,ORD-009881,voucher,1,1245.69
PAY-013511,ORD-004913,voucher,1,966.05
PAY-013512,ORD-004600,voucher,1,3723.87
PAY-013513,ORD-000339,voucher,1,4939.99
PAY-013514,ORD-010980,voucher,1,7929.54
PAY-013515,ORD-000030,debit_card,1,7762.08
PAY-013516,ORD-010172,boleto,1,7213.8
PAY-013517,ORD-003403,credit_card,3,1170.35
PAY-013518,ORD-008045,voucher,1,3856.38
PAY-013519,ORD-005572,credit_card,4,6724.63
PAY-013520,ORD-005867,boleto,1,839.27
PAY-013521,ORD-014347,voucher,1,4252.12
PAY-013522,ORD-014045,voucher,1,376.22
PAY-013523,ORD-004999,debit_card,1,726.97
PAY-013524,ORD-006208,credit_card,12,716.61
PAY-013525,ORD-007105,debit_card,1,3319.97
PAY-013526,ORD-006577,debit_card,1,7837.04
PAY-013527,ORD-010427,boleto,1,4455.24
PAY-013528,ORD-007967,boleto,1,3494.78
PAY-013529,ORD-013357,boleto,1,1430.39
PAY-013530,ORD-005724,debit_card,1,3472.06
PAY-013531,ORD-004286,debit_card,1,2060.03
PAY-013532,ORD-009170,boleto,1,404.06
PAY-013533,ORD-004083,voucher,1,5929.33
PAY-013534,ORD-011366,voucher,1,3587.78
PAY-013535,ORD-005535,debit_card,1,5069.82
PAY-013536,ORD-012287,credit_card,3,6571.32
PAY-013537,ORD-010418,boleto,1,4029.98
PAY-013538,ORD-003328,credit_card,10,3077.81
PAY-013539,ORD-002432,boleto,1,7218.54
PAY-013540,ORD-006624,debit_card,1,6577.76
PAY-013541,ORD-000710,cash,1,4754.89
PAY-013542,ORD-001458,voucher,1,1132.96
PAY-013543,ORD-002435,debit_card,1,7959.38
PAY-013544,ORD-001946,credit_card,8,37.35
PAY-013545,ORD-006099,credit_card,11,4789.32
PAY-013546,ORD-009367,credit_card,4,1349.99
PAY-013547,ORD-003730,voucher,1,5154.85
PAY-013548,ORD-004111,boleto,1,272.82
PAY-013549,ORD-002758,boleto,1,712.86
PAY-013550,ORD-001200,voucher,1,1405.78
PAY-013551,ORD-011576,credit_card,7,3121.98
PAY-013552,ORD-011884,voucher,1,5339.02
PAY-013553,ORD-005485,debit_card,1,3376.52
PAY-013554,ORD-011026,debit_card,1,4477.9
PAY-013555,ORD-000319,credit_card,6,215.78
PAY-013556,ORD-006720,debit_card,1,6178.72
PAY-013557,ORD-009468,credit_card,2,3091.94
PAY-013558,ORD-004666,boleto,1,4149.05
PAY-013559,ORD-011681,boleto,1,7712.42
PAY-013560,ORD-004681,boleto,1,5585.08
PAY-013561,ORD-010538,credit_card,10,2842.57
PAY-013562,ORD-007702,boleto,1,4587.62
PAY-013563,ORD-013405,debit_card,1,2937.94
PAY-013564,ORD-004892,voucher,1,5101.28
PAY-013565,ORD-004342,boleto,1,4233.48
PAY-013566,ORD-005557,debit_card,1,7016.83
PAY-013567,ORD-013409,credit_card,8,5537.45
PAY-013568,ORD-008850,debit_card,1,6292.45
PAY-013569,ORD-011917,boleto,1,3618.84
PAY-013570,ORD-002223,boleto,1,6351.75
PAY-013571,ORD-011630,credit_card,11,6497.0
PAY-013572,ORD-006547,boleto,1,1548.26
PAY-013573,ORD-000425,voucher,1,3583.31
PAY-013574,ORD-004799,voucher,1,6560.89
PAY-013575,ORD-000198,voucher,1,223.6
PAY-013576,ORD-001590,boleto,1,6013.06
PAY-013577,ORD-004558,credit_card,5,7340.13
PAY-013578,ORD-006420,boleto,1,6677.32
PAY-013579,ORD-014743,boleto,1,3617.4
PAY-013580,ORD-012287,voucher,1,315.52
PAY-013581,ORD-011129,boleto,1,1653.26
PAY-013582,ORD-004844,debit_card,1,2016.26
PAY-013583,ORD-000138,voucher,1,6155.37
PAY-013584,ORD-000060,credit_card,4,4640.32
PAY-013585,ORD-007883,credit_card,3,6673.12
PAY-013586,ORD-011827,voucher,1,4027.62
PAY-013587,ORD-012975,credit_card,9,5192.83
PAY-013588,ORD-011700,credit_card,12,4851.62
PAY-013589,ORD-008130,debit_card,1,7390.64
PAY-013590,ORD-004670,voucher,1,2535.81
PAY-013591,ORD-008983,debit_card,1,5248.34
PAY-013592,ORD-012381,boleto,1,6322.33
PAY-013593,ORD-004094,boleto,1,4999.13
PAY-013594,ORD-008509,debit_card,1,983.56
PAY-013595,ORD-003898,voucher,1,7550.57
PAY-013596,ORD-006184,boleto,1,4835.32
PAY-013597,ORD-009707,credit_card,8,6330.38
PAY-013598,ORD-003699,debit_card,1,7039.74
PAY-013599,ORD-013375,credit_card,2,4500.17
PAY-013600,ORD-001845,credit_card,2,6311.87
PAY-013601,ORD-005532,voucher,1,2248.01
PAY-013602,ORD-002816,credit_card,3,175.06
PAY-013603,ORD-003714,boleto,,5707.48
PAY-013604,ORD-001167,voucher,1,1724.78
PAY-013605,ORD-006310,voucher,1,5227.77
PAY-013606,ORD-002426,boleto,1,5994.85
PAY-013607,ORD-014906,boleto,1,1302.5
PAY-013608,ORD-007991,boleto,1,805.48
PAY-013609,ORD-002130,boleto,1,1190.17
PAY-013610,ORD-011267,debit_card,1,5360.44
PAY-013611,ORD-000361,credit_card,9,1019.44
PAY-013612,ORD-007418,boleto,1,3775.08
PAY-013613,ORD-014741,boleto,1,948.42
PAY-013614,ORD-009904,voucher,1,7024.16
PAY-013615,ORD-005989,boleto,1,7946.18
PAY-013616,ORD-006753,voucher,1,4588.81
PAY-013617,ORD-004192,boleto,1,7290.56
PAY-013618,ORD-001631,boleto,1,2759.58
PAY-013619,ORD-014856,credit_card,1,4942.97
PAY-013620,ORD-008190,debit_card,1,3727.65
PAY-013621,ORD-006125,debit_card,1,7794.78
PAY-013622,ORD-001780,credit_card,2,1450.86
PAY-013623,ORD-014601,debit_card,1,7656.82
PAY-013624,ORD-009233,voucher,1,7892.35
PAY-013625,ORD-012651,debit_card,1,3282.48
PAY-013626,ORD-003743,boleto,1,4015.35
PAY-013627,ORD-005822,debit_card,1,5932.86
PAY-013628,ORD-003466,credit_card,1,2420.25
PAY-013629,ORD-011450,boleto,1,4383.62
PAY-013630,ORD-008514,debit_card,1,6249.19
PAY-013631,ORD-014241,debit_card,1,1615.38
PAY-013632,ORD-013397,credit_card,1,1551.82
PAY-013633,ORD-000840,debit_card,1,2560.55
PAY-013634,ORD-006971,voucher,1,4888.65
PAY-013635,ORD-003889,credit_card,4,3339.08
PAY-013636,ORD-005489,credit_card,10,1142.45
PAY-013637,ORD-011802,boleto,1,4843.3
PAY-013638,ORD-002998,boleto,1,1404.13
PAY-013639,ORD-012434,debit_card,1,4568.46
PAY-013640,ORD-004254,voucher,1,2943.03
PAY-013641,ORD-007374,boleto,1,779.9
PAY-013642,ORD-012766,credit_card,8,1135.92
PAY-013643,ORD-008681,voucher,1,5187.3
PAY-013644,ORD-004110,credit_card,3,6369.65
PAY-013645,ORD-013445,voucher,1,1017.86
PAY-013646,ORD-008590,boleto,1,5773.77
PAY-013647,ORD-014702,debit_card,1,4172.92
PAY-013648,ORD-004640,debit_card,1,1682.02
PAY-013649,ORD-005011,debit_card,1,6929.95
PAY-013650,ORD-000366,debit_card,1,6540.9
PAY-013651,ORD-005262,voucher,1,4240.79
PAY-013652,ORD-001263,voucher,1,6239.6
PAY-013653,ORD-010854,voucher,1,4413.6
PAY-013654,ORD-002179,boleto,1,3335.04
PAY-013655,ORD-006421,boleto,1,2452.22
PAY-013656,ORD-011935,boleto,1,1059.62
PAY-013657,ORD-010574,credit_card,1,7809.65
PAY-013658,ORD-013308,credit_card,4,7731.83
PAY-013659,ORD-001638,credit_card,6,2029.01
PAY-013660,ORD-002658,credit_card,11,5136.71
PAY-013661,ORD-010383,voucher,1,4455.83
PAY-013662,ORD-005678,debit_card,1,5870.78
PAY-013663,ORD-002966,debit_card,1,7168.86
PAY-013664,ORD-003947,voucher,,4948.35
PAY-013665,ORD-001235,debit_card,1,2080.1
PAY-013666,ORD-005366,debit_card,1,2394.74
PAY-013667,ORD-003363,credit_card,7,71.43
PAY-013668,ORD-009305,voucher,1,7400.85
PAY-013669,ORD-009168,boleto,1,2205.27
PAY-013670,ORD-014295,voucher,1,921.82
PAY-013671,ORD-009349,voucher,1,3585.12
PAY-013672,ORD-007175,credit_card,1,300.26
PAY-013673,ORD-003332,credit_card,2,2780.85
PAY-013674,ORD-014096,credit_card,12,5546.77
PAY-013675,ORD-003057,boleto,1,2254.89
PAY-013676,ORD-010201,credit_card,8,5400.84
PAY-013677,ORD-005926,voucher,1,1112.36
PAY-013678,ORD-011563,debit_card,1,5516.91
PAY-013679,ORD-001897,voucher,1,2039.71
PAY-013680,ORD-008687,debit_card,1,2636.18
PAY-013681,ORD-007105,credit_card,4,2008.24
PAY-013682,ORD-002719,voucher,1,7634.74
PAY-013683,ORD-013444,voucher,1,3082.28
PAY-013684,ORD-008895,boleto,1,4561.12
PAY-013685,ORD-000689,credit_card,11,838.5
PAY-013686,ORD-008272,credit_card,2,7457.69
PAY-013687,ORD-008014,voucher,1,6353.32
PAY-013688,ORD-010201,boleto,1,1486.01
PAY-013689,ORD-004066,cash,1,3402.21
PAY-013690,ORD-001366,boleto,1,-363.78
PAY-013691,ORD-009186,credit_card,8,254.85
PAY-013692,ORD-005105,credit_card,11,-239.67
PAY-013693,ORD-006190,debit_card,1,2511.81
PAY-013694,ORD-009674,debit_card,1,6319.12
PAY-013695,ORD-010361,voucher,1,2736.75
PAY-013696,ORD-002372,voucher,1,2039.69
PAY-013697,ORD-006677,voucher,1,2883.24
PAY-013698,ORD-002250,boleto,1,4584.73
PAY-013699,ORD-003779,debit_card,1,1146.35
PAY-013700,ORD-008777,debit_card,1,1763.64
PAY-013701,ORD-013213,credit_card,2,6089.39
PAY-013702,ORD-009918,voucher,1,4505.19
PAY-013703,ORD-003317,credit_card,12,2166.12
PAY-013704,ORD-004242,credit_card,12,1269.67
PAY-013705,ORD-003674,credit_card,8,7406.79
PAY-013706,ORD-001005,boleto,1,2395.12
PAY-013707,ORD-011129,boleto,1,6292.54
PAY-013708,ORD-005610,debit_card,1,7436.95
PAY-013709,ORD-010292,voucher,1,2597.7
PAY-013710,ORD-003560,credit_card,7,4242.55
PAY-013711,ORD-005261,boleto,1,3664.1
PAY-013712,ORD-008039,boleto,1,1202.42
PAY-013713,ORD-013801,credit_card,10,6985.96
PAY-013714,ORD-008346,debit_card,1,5522.25
PAY-013715,ORD-010170,debit_card,1,4621.6
PAY-013716,ORD-013195,debit_card,1,1919.56
PAY-013717,ORD-002631,boleto,1,1765.82
PAY-013718,ORD-001473,debit_card,1,3060.95
PAY-013719,ORD-002514,credit_card,6,3890.87
PAY-013720,ORD-010430,voucher,1,7160.83
PAY-013721,ORD-013857,boleto,1,4299.86
PAY-013722,ORD-000055,boleto,1,5649.46
PAY-013723,ORD-005363,debit_card,1,5946.9
PAY-013724,ORD-002573,credit_card,6,1796.33
PAY-013725,ORD-002037,debit_card,1,7260.09
PAY-013726,ORD-001027,debit_card,1,3660.56
PAY-013727,ORD-012104,boleto,1,4789.28
PAY-013728,ORD-008197,voucher,1,529.11
PAY-013729,ORD-013474,voucher,1,7114.19
PAY-013730,ORD-002681,boleto,1,728.91
PAY-013731,ORD-006223,debit_card,1,1089.62
PAY-013732,ORD-003110,credit_card,1,5147.3
PAY-013733,ORD-004916,voucher,1,3888.88
PAY-013734,ORD-011417,credit_card,3,4385.38
PAY-013735,ORD-012154,voucher,1,5997.1
PAY-013736,ORD-005925,debit_card,1,2403.91
PAY-013737,ORD-011274,debit_card,1,4637.51
PAY-013738,ORD-002647,debit_card,1,3651.71
PAY-013739,ORD-005464,boleto,1,4900.06
PAY-013740,ORD-014388,debit_card,1,3222.78
PAY-013741,ORD-012205,credit_card,9,6074.81
PAY-013742,ORD-004116,credit_card,5,3780.48
PAY-013743,ORD-009418,credit_card,11,7831.23
PAY-013744,ORD-012431,debit_card,1,1686.43
PAY-013745,ORD-003185,boleto,1,-316.7
PAY-013746,ORD-009841,debit_card,1,7576.01
PAY-013747,ORD-009098,debit_card,1,1315.4
PAY-013748,ORD-002301,voucher,,4729.24
PAY-013749,ORD-003546,boleto,1,6691.67
PAY-013750,ORD-003119,voucher,1,2852.34
PAY-013751,ORD-003287,voucher,1,5120.16
PAY-013752,ORD-009384,voucher,1,6440.14
PAY-013753,ORD-010520,voucher,1,2706.99
PAY-013754,ORD-005566,voucher,1,3608.26
PAY-013755,ORD-009023,voucher,1,3148.06
PAY-013756,ORD-001234,voucher,1,3772.94
PAY-013757,ORD-006102,boleto,1,3867.3
PAY-013758,ORD-000495,voucher,1,1568.91
PAY-013759,ORD-000502,credit_card,5,484.67
PAY-013760,ORD-000364,voucher,1,7598.88
PAY-013761,ORD-009900,credit_card,11,2000.02
PAY-013762,ORD-005942,credit_card,11,7527.92
PAY-013763,ORD-011293,credit_card,3,6171.5
PAY-013764,ORD-012944,voucher,1,7981.14
PAY-013765,ORD-008741,debit_card,1,1782.45
PAY-013766,ORD-001251,debit_card,1,6297.88
PAY-013767,ORD-011665,debit_card,1,2159.79
PAY-013768,ORD-006745,debit_card,1,553.14
PAY-013769,ORD-010727,boleto,1,5670.31
PAY-013770,ORD-000201,voucher,1,6580.48
PAY-013771,ORD-004247,credit_card,11,3539.49
PAY-013772,ORD-008313,debit_card,1,7563.5
PAY-013773,ORD-007840,voucher,1,4064.68
PAY-013774,ORD-002236,boleto,1,5013.32
PAY-013775,ORD-013084,voucher,1,4434.76
PAY-013776,ORD-013422,credit_card,12,5618.08
PAY-013777,ORD-012713,boleto,1,5633.54
PAY-013778,ORD-009111,debit_card,1,5984.07
PAY-013779,ORD-006798,boleto,1,1715.34
PAY-013780,ORD-008372,voucher,1,4880.16
PAY-013781,ORD-008593,boleto,1,2699.81
PAY-013782,ORD-008050,credit_card,3,7491.73
PAY-013783,ORD-003086,voucher,1,4062.41
PAY-013784,ORD-007953,debit_card,,1738.72
PAY-013785,ORD-007998,debit_card,1,3908.99
PAY-013786,ORD-000760,debit_card,1,-214.08
PAY-013787,ORD-004162,voucher,1,3825.47
PAY-013788,ORD-003616,debit_card,1,4178.93
PAY-013789,ORD-012706,voucher,1,1494.54
PAY-013790,ORD-007488,boleto,1,-313.89
PAY-013791,ORD-007180,boleto,1,4757.53
PAY-013792,ORD-000802,boleto,1,7258.89
PAY-013793,ORD-014540,debit_card,1,5667.81
PAY-013794,ORD-012283,voucher,1,2938.07
PAY-013795,ORD-007731,credit_card,12,2831.68
PAY-013796,ORD-002038,credit_card,,6533.84
PAY-013797,ORD-012564,boleto,1,1569.76
PAY-013798,ORD-011629,bitcoin,1,7781.63
PAY-013799,ORD-009844,debit_card,1,7710.48
PAY-013800,ORD-005623,boleto,1,197.48
PAY-013801,ORD-012121,debit_card,1,3633.26
PAY-013802,ORD-009085,debit_card,1,7717.73
PAY-013803,ORD-007806,debit_card,1,3233.69
PAY-013804,ORD-012569,debit_card,1,4058.75
PAY-013805,ORD-012544,debit_card,1,6935.29
PAY-013806,ORD-011554,boleto,1,6785.13
PAY-013807,ORD-012798,voucher,1,2645.92
PAY-013808,ORD-010273,credit_card,11,6121.13
PAY-013809,ORD-005246,boleto,1,3173.95
PAY-013810,ORD-006515,boleto,1,5758.71
PAY-013811,ORD-006569,voucher,1,3558.51
PAY-013812,ORD-007038,boleto,1,4416.36
PAY-013813,ORD-009182,debit_card,1,7872.47
PAY-013814,ORD-000652,voucher,1,757.59
PAY-013815,ORD-002995,boleto,1,6637.58
PAY-013816,ORD-004107,credit_card,10,3721.65
PAY-013817,ORD-011458,voucher,1,997.08
PAY-013818,ORD-014380,voucher,1,2184.19
PAY-013819,ORD-008370,boleto,1,1743.54
PAY-013820,ORD-011744,boleto,1,6308.43
PAY-013821,ORD-005299,credit_card,10,2268.36
PAY-013822,ORD-009308,debit_card,1,1620.87
PAY-013823,ORD-000095,debit_card,1,5761.7
PAY-013824,ORD-001651,voucher,1,7098.19
PAY-013825,ORD-009511,debit_card,1,6753.62
PAY-013826,ORD-004013,debit_card,1,1227.27
PAY-013827,ORD-009323,boleto,1,4518.1
PAY-013828,ORD-004905,debit_card,1,3403.98
PAY-013829,ORD-003839,debit_card,1,5721.72
PAY-013830,ORD-004703,,1,3442.01
PAY-013831,ORD-000908,debit_card,1,4017.7
PAY-013832,ORD-007305,debit_card,1,832.14
PAY-013833,ORD-006470,voucher,1,5510.93
PAY-013834,ORD-012870,voucher,1,3047.56
PAY-013835,ORD-008470,debit_card,1,5926.84
PAY-013836,ORD-012795,boleto,1,132.13
PAY-013837,ORD-011645,credit_card,7,5576.93
PAY-013838,ORD-001919,voucher,1,4340.69
PAY-013839,ORD-005114,credit_card,11,7683.64
PAY-013840,ORD-000311,boleto,1,1755.7
PAY-013841,ORD-008419,debit_card,1,5146.79
PAY-013842,ORD-007775,credit_card,9,7862.45
PAY-013843,ORD-012648,boleto,1,7282.81
PAY-013844,ORD-013823,credit_card,7,3687.84
PAY-013845,ORD-000242,voucher,1,5300.1
PAY-013846,ORD-009904,debit_card,1,4381.93
PAY-013847,ORD-006907,boleto,1,4341.03
PAY-013848,ORD-011564,credit_card,8,1485.52
PAY-013849,ORD-004565,debit_card,1,3473.67
PAY-013850,ORD-012674,boleto,1,6261.2
PAY-013851,ORD-005652,boleto,1,4119.4
PAY-013852,ORD-014305,debit_card,1,156.76
PAY-013853,ORD-011855,credit_card,2,6045.93
PAY-013854,ORD-003818,voucher,1,4047.97
PAY-013855,ORD-013688,debit_card,1,3630.61
PAY-013856,ORD-006221,debit_card,1,5984.8
PAY-013857,ORD-003561,voucher,1,3905.43
PAY-013858,ORD-009446,debit_card,1,2138.96
PAY-013859,ORD-014114,boleto,1,4171.0
PAY-013860,ORD-000663,credit_card,12,5595.06
PAY-013861,ORD-006356,boleto,1,404.81
PAY-013862,ORD-009477,boleto,1,5388.54
PAY-013863,ORD-002199,boleto,1,7797.06
PAY-013864,ORD-009234,boleto,1,5057.32
PAY-013865,ORD-011790,boleto,1,604.89
PAY-013866,ORD-006174,debit_card,1,193.72
PAY-013867,ORD-012722,voucher,1,312.23
PAY-013868,ORD-001255,debit_card,1,548.05
PAY-013869,ORD-010013,voucher,1,5653.17
PAY-013870,ORD-000290,,1,2191.69
PAY-013871,ORD-003943,credit_card,4,5847.25
PAY-013872,ORD-012789,credit_card,10,6102.72
PAY-013873,ORD-009904,credit_card,3,7605.78
PAY-013874,ORD-013384,voucher,1,6212.47
PAY-013875,ORD-008879,voucher,1,5074.38
PAY-013876,ORD-003663,credit_card,12,2560.74
PAY-013877,ORD-013516,credit_card,2,979.54
PAY-013878,ORD-001052,voucher,1,3499.32
PAY-013879,ORD-010514,boleto,1,4311.15
PAY-013880,ORD-010374,credit_card,12,6020.87
